xmin,ymin,xmax,ymax,%water,%builtup,%greencover,%others
77.07109974,28.546205,77.07620235,28.550655,0,0,0.44484,0.55516
77.07620235,28.546205,77.08130496,28.550655,0,0,0.597552,0.402448
77.08130496,28.546205,77.08640757,28.550655,0,0,0.431028,0.568972
77.08640757,28.546205,77.09151017,28.550655,0,0,0.20028,0.79972
77.09151017,28.546205,77.09661278,28.550655,0,0.03686,0.155956,0.807184
77.09661278,28.546205,77.10171539,28.550655,0,0,0.396092,0.603908
77.10171539,28.546205,77.106818,28.550655,0,0,0.374456,0.625544
77.106818,28.546205,77.11192061,28.550655,0,0.039412,0.347868,0.61272
77.11192061,28.546205,77.11702321,28.550655,0,0,0.654712,0.345288
77.11702321,28.546205,77.12212582,28.550655,0,0,0.499076,0.500924
77.12212582,28.546205,77.12722843,28.550655,0,0.039024,0.423228,0.537748
77.12722843,28.546205,77.13233104,28.550655,0,0.708032,0.020396,0.271572
77.13233104,28.546205,77.13743364,28.550655,0,0.009828,0.059708,0.930464
77.13743364,28.546205,77.14253625,28.550655,0,0.0403,0.328812,0.630888
77.14253625,28.546205,77.14763886,28.550655,0,0,0.803048,0.196952
77.14763886,28.546205,77.15274147,28.550655,0,0,0.844452,0.155548
77.15274147,28.546205,77.15784408,28.550655,0,0,0.660028,0.339972
77.15784408,28.546205,77.16294668,28.550655,0,0.016512,0.705708,0.27778
77.16294668,28.546205,77.16804929,28.550655,0,0,0.732328,0.267672
77.16804929,28.546205,77.1731519,28.550655,0,0.010808,0.741748,0.247444
77.1731519,28.546205,77.17825451,28.550655,0,0,0.3452,0.6548
77.17825451,28.546205,77.18335711,28.550655,0,0.121572,0,0.878428
77.18335711,28.546205,77.18845972,28.550655,0,0.027456,0.186116,0.786428
77.18845972,28.546205,77.19356233,28.550655,0,0.06994,0.649148,0.280912
77.19866494,28.546205,77.20376755,28.550655,0,0.076616,0.048008,0.875376
77.19356233,28.546205,77.19866494,28.550655,0,0.004756,0.593552,0.401692
77.20376755,28.546205,77.20887015,28.550655,0,0.015224,0.232064,0.752712
77.20887015,28.546205,77.21397276,28.550655,0,0.24748,0.044988,0.707532
77.21397276,28.546205,77.21907537,28.550655,0,0.17176,0.389788,0.438452
77.21907537,28.546205,77.22417798,28.550655,0,0,0.579408,0.420592
77.22417798,28.546205,77.22928058,28.550655,0,0.010924,0.818456,0.17062
77.22928058,28.546205,77.23438319,28.550655,0,0,0.014708,0.985292
77.23438319,28.546205,77.2394858,28.550655,0,0.46202,0.044712,0.493268
77.2394858,28.546205,77.24458841,28.550655,0,0.016052,0.136788,0.84716
77.24458841,28.546205,77.24969102,28.550655,0,0.016476,0.147404,0.83612
77.24969102,28.546205,77.25479362,28.550655,0,0,0.072908,0.927092
77.25479362,28.546205,77.25989623,28.550655,0,0,0.078112,0.921888
77.25989623,28.546205,77.26499884,28.550655,0,0,0.46928,0.53072
77.26499884,28.546205,77.27010145,28.550655,0,0,0.296184,0.703816
77.27010145,28.546205,77.27520405,28.550655,0,0,0.258036,0.741964
77.27520405,28.546205,77.28030666,28.550655,0,0,0.438568,0.561432
77.28030666,28.546205,77.28540927,28.550655,0,0,0.57602,0.42398
77.28540927,28.546205,77.29051188,28.550655,0,0,0.415616,0.584384
77.29051188,28.546205,77.29561449,28.550655,0,0,0.037616,0.962384
77.29561449,28.546205,77.30071709,28.550655,0,0.545512,0,0.454488
77.30071709,28.546205,77.3058197,28.550655,0,0.476868,0,0.523132
77.3058197,28.546205,77.31092231,28.550655,0,0,0.377352,0.622648
77.31092231,28.546205,77.31602492,28.550655,0,0.00812,0.251164,0.740716
77.31602492,28.546205,77.32112752,28.550655,0,0,0.203068,0.796932
77.32112752,28.546205,77.32623013,28.550655,0,0,0.231424,0.768576
77.32623013,28.546205,77.33133274,28.550655,0,0.008324,0.242716,0.74896
77.33133274,28.546205,77.33643535,28.550655,0,0.011004,0.0823,0.906696
77.33643535,28.546205,77.34153796,28.550655,0,0.048664,0.024556,0.92678
77.34153796,28.546205,77.34664056,28.550655,0,0,0,1
77.34664056,28.546205,77.35174317,28.550655,0,0,0.164124,0.835876
76.846585,28.541755,76.85168761,28.546205,0,0,0.036967901,0.963032099
76.85168761,28.541755,76.85679022,28.546205,0,0.05302716,0.004158025,0.942814815
76.85679022,28.541755,76.86189282,28.546205,0,0,0,1
76.86189282,28.541755,76.86699543,28.546205,0,0,0,1
76.86699543,28.541755,76.87209804,28.546205,0,0.556518519,0,0.443481481
76.87209804,28.541755,76.87720065,28.546205,0,0,0,1
76.87720065,28.541755,76.88230325,28.546205,0,0,0,1
76.88230325,28.541755,76.88740586,28.546205,0,0.12817284,0,0.87182716
76.88740586,28.541755,76.89250847,28.546205,0,0,0.041861728,0.958138272
76.89250847,28.541755,76.89761108,28.546205,0,0,0,1
76.89761108,28.541755,76.90271369,28.546205,0,0.515244444,0,0.484755556
76.90271369,28.541755,76.90781629,28.546205,0,0.446464198,0,0.553535802
76.9129189,28.541755,76.91802151,28.546205,0,0,0.047437037,0.952562963
76.90781629,28.541755,76.9129189,28.546205,0,0,0,1
76.91802151,28.541755,76.92312412,28.546205,0,0,0,1
76.92312412,28.541755,76.92822672,28.546205,0,0,0,1
76.92822672,28.541755,76.93332933,28.546205,0,0,0,1
76.93332933,28.541755,76.93843194,28.546205,0,0,0,1
76.94353455,28.541755,76.94863716,28.546205,0,0,0,1
76.93843194,28.541755,76.94353455,28.546205,0,0,0.019051852,0.980948148
76.94863716,28.541755,76.95373976,28.546205,0,0,0,1
76.95373976,28.541755,76.95884237,28.546205,0,0,0,1
76.95884237,28.541755,76.96394498,28.546205,0,0.02572,0,0.97428
76.96394498,28.541755,76.96904759,28.546205,0,0,0.098484,0.901516
76.96904759,28.541755,76.97415019,28.546205,0,0,0.064584,0.935416
76.97415019,28.541755,76.9792528,28.546205,0,0,0.076772,0.923228
76.9792528,28.541755,76.98435541,28.546205,0,0,0.0339,0.9661
76.98435541,28.541755,76.98945802,28.546205,0,0,0.069384,0.930616
76.98945802,28.541755,76.99456063,28.546205,0,0,0.111632,0.888368
76.99456063,28.541755,76.99966323,28.546205,0,0,0,1
76.99966323,28.541755,77.00476584,28.546205,0,0,0.152608,0.847392
77.00476584,28.541755,77.00986845,28.546205,0,0,0.302644,0.697356
77.00986845,28.541755,77.01497106,28.546205,0,0,0.2312,0.7688
77.01497106,28.541755,77.02007366,28.546205,0,0,0.582972,0.417028
77.02007366,28.541755,77.02517627,28.546205,0,0,0,1
77.02517627,28.541755,77.03027888,28.546205,0,0,0.07512,0.92488
77.03027888,28.541755,77.03538149,28.546205,0,0.5354,0.074492,0.390108
77.03538149,28.541755,77.0404841,28.546205,0,0,0.125512,0.874488
77.0404841,28.541755,77.0455867,28.546205,0,0.029812,0.082952,0.887236
77.0455867,28.541755,77.05068931,28.546205,0,0.792024,0,0.207976
77.05068931,28.541755,77.05579192,28.546205,0,0.15094,0.290308,0.558752
77.05579192,28.541755,77.06089453,28.546205,0,0,0.074512,0.925488
77.06089453,28.541755,77.06599713,28.546205,0,0,0.333336,0.666664
77.06599713,28.541755,77.07109974,28.546205,0,0,0.250988,0.749012
77.07109974,28.541755,77.07620235,28.546205,0,0,0.338916,0.661084
77.07620235,28.541755,77.08130496,28.546205,0,0,0.457744,0.542256
77.08130496,28.541755,77.08640757,28.546205,0,0,0.350328,0.649672
77.08640757,28.541755,77.09151017,28.546205,0,0,0.210364,0.789636
77.09151017,28.541755,77.09661278,28.546205,0,0,0.246136,0.753864
77.09661278,28.541755,77.10171539,28.546205,0,0,0.490244,0.509756
77.10171539,28.541755,77.106818,28.546205,0,0,0.32854,0.67146
77.106818,28.541755,77.11192061,28.546205,0,0,0.353744,0.646256
77.11192061,28.541755,77.11702321,28.546205,0,0,0.308456,0.691544
77.11702321,28.541755,77.12212582,28.546205,0,0,0.279892,0.720108
77.12212582,28.541755,77.12722843,28.546205,0,0.772736,0.007404,0.21986
77.12722843,28.541755,77.13233104,28.546205,0,0.75972,0,0.24028
77.13233104,28.541755,77.13743364,28.546205,0,0.038536,0.66706,0.294404
77.13743364,28.541755,77.14253625,28.546205,0,0.004052,0.8238,0.172148
77.14763886,28.541755,77.15274147,28.546205,0,0.034692,0.732172,0.233136
77.14253625,28.541755,77.14763886,28.546205,0,0,0.572188,0.427812
77.15274147,28.541755,77.15784408,28.546205,0,0.15018,0.482556,0.367264
77.15784408,28.541755,77.16294668,28.546205,0,0.04376,0.33018,0.62606
77.16294668,28.541755,77.16804929,28.546205,0,0.010172,0.660336,0.329492
77.16804929,28.541755,77.1731519,28.546205,0,0.013392,0.792192,0.194416
77.1731519,28.541755,77.17825451,28.546205,0,0,0.729056,0.270944
77.17825451,28.541755,77.18335711,28.546205,0,0.026244,0.506412,0.467344
77.18335711,28.541755,77.18845972,28.546205,0,0.029672,0.277264,0.693064
77.18845972,28.541755,77.19356233,28.546205,0,0.074244,0.088108,0.837648
77.19356233,28.541755,77.19866494,28.546205,0,0.028812,0.392844,0.578344
77.19866494,28.541755,77.20376755,28.546205,0,0.024172,0.264184,0.711644
77.20376755,28.541755,77.20887015,28.546205,0,0.059048,0.01634,0.924612
77.20887015,28.541755,77.21397276,28.546205,0,0.3543,0.115764,0.529936
77.21397276,28.541755,77.21907537,28.546205,0,0,0.317068,0.682932
77.21907537,28.541755,77.22417798,28.546205,0,0.027552,0.633652,0.338796
77.22417798,28.541755,77.22928058,28.546205,0,0.0554,0.266972,0.677628
77.22928058,28.541755,77.23438319,28.546205,0,0,0.54398,0.45602
77.23438319,28.541755,77.2394858,28.546205,0,0.030528,0.795628,0.173844
77.2394858,28.541755,77.24458841,28.546205,0,0.20432,0.196308,0.599372
77.24458841,28.541755,77.24969102,28.546205,0,0.036356,0.024184,0.93946
77.24969102,28.541755,77.25479362,28.546205,0,0.523264,0.007924,0.468812
77.25479362,28.541755,77.25989623,28.546205,0,0.040856,0,0.959144
77.25989623,28.541755,77.26499884,28.546205,0,0.10092,0.30632,0.59276
77.26499884,28.541755,77.27010145,28.546205,0,0.039796,0,0.960204
77.27010145,28.541755,77.27520405,28.546205,0,0,0,1
77.27520405,28.541755,77.28030666,28.546205,0,0.159016,0.075892,0.765092
77.28030666,28.541755,77.28540927,28.546205,0,0,0.444316,0.555684
77.28540927,28.541755,77.29051188,28.546205,0,0,0,1
77.29051188,28.541755,77.29561449,28.546205,0,0,0.061552,0.938448
77.29561449,28.541755,77.30071709,28.546205,0,0,0,1
77.30071709,28.541755,77.3058197,28.546205,0,0.386076,0.087832,0.526092
77.3058197,28.541755,77.31092231,28.546205,0,0.132436,0.036944,0.83062
77.31092231,28.541755,77.31602492,28.546205,0,0,0.287948,0.712052
77.31602492,28.541755,77.32112752,28.546205,0,0.04188,0,0.95812
77.32112752,28.541755,77.32623013,28.546205,0,0,0.200728,0.799272
77.32623013,28.541755,77.33133274,28.546205,0,0.00902,0.074068,0.916912
77.33133274,28.541755,77.33643535,28.546205,0,0,0.023888,0.976112
77.33643535,28.541755,77.34153796,28.546205,0,0,0.094996,0.905004
77.34153796,28.541755,77.34664056,28.546205,0,0,0.000672,0.999328
77.34664056,28.541755,77.35174317,28.546205,0,0,0.212896,0.787104
76.846585,28.537305,76.85168761,28.541755,0,0,0,1
76.85168761,28.537305,76.85679022,28.541755,0,0,0.054503704,0.945496296
76.85679022,28.537305,76.86189282,28.541755,0,0.06731358,0,0.93268642
76.86189282,28.537305,76.86699543,28.541755,0,0,0,1
76.86699543,28.537305,76.87209804,28.541755,0,0,0,1
76.87209804,28.537305,76.87720065,28.541755,0.017669136,0.33108642,0,0.651244444
76.87720065,28.537305,76.88230325,28.541755,0.019530864,0,0,0.980469136
76.88230325,28.537305,76.88740586,28.541755,0,0.044661728,0,0.955338272
76.88740586,28.537305,76.89250847,28.541755,0,0.490488889,0,0.509511111
76.89250847,28.537305,76.89761108,28.541755,0,0,0.02814321,0.97185679
76.89761108,28.537305,76.90271369,28.541755,0,0.060316049,0,0.939683951
76.90271369,28.537305,76.90781629,28.541755,0,0,0,1
76.90781629,28.537305,76.9129189,28.541755,0,0,0.058380247,0.941619753
76.9129189,28.537305,76.91802151,28.541755,0,0,0.138390123,0.861609877
76.91802151,28.537305,76.92312412,28.541755,0,0.037555556,0,0.962444444
76.92312412,28.537305,76.92822672,28.541755,0,0,0.008617284,0.991382716
76.92822672,28.537305,76.93332933,28.541755,0,0,0,1
76.93332933,28.537305,76.93843194,28.541755,0,0,0,1
76.93843194,28.537305,76.94353455,28.541755,0,0,0.057718519,0.942281481
76.94353455,28.537305,76.94863716,28.541755,0,0,0.027990123,0.972009877
76.94863716,28.537305,76.95373976,28.541755,0,0,0,1
76.95373976,28.537305,76.95884237,28.541755,0,0.646548,0.00842,0.345032
76.96394498,28.537305,76.96904759,28.541755,0,0,0.017068,0.982932
76.95884237,28.537305,76.96394498,28.541755,0,0,0.06402,0.93598
76.96904759,28.537305,76.97415019,28.541755,0,0,0.020116,0.979884
76.97415019,28.537305,76.9792528,28.541755,0,0.303388,0,0.696612
76.9792528,28.537305,76.98435541,28.541755,0,0,0.05982,0.94018
76.98435541,28.537305,76.98945802,28.541755,0,0,0,1
76.98945802,28.537305,76.99456063,28.541755,0,0,0,1
76.99456063,28.537305,76.99966323,28.541755,0,0,0,1
76.99966323,28.537305,77.00476584,28.541755,0,0,0.335864,0.664136
77.00476584,28.537305,77.00986845,28.541755,0,0,0.3381,0.6619
77.00986845,28.537305,77.01497106,28.541755,0,0,0.081824,0.918176
77.01497106,28.537305,77.02007366,28.541755,0,0,0.13106,0.86894
77.02007366,28.537305,77.02517627,28.541755,0,0,0.24304,0.75696
77.02517627,28.537305,77.03027888,28.541755,0,0,0.310296,0.689704
77.03027888,28.537305,77.03538149,28.541755,0,0.006252,0.42206,0.571688
77.03538149,28.537305,77.0404841,28.541755,0,0,0.221108,0.778892
77.0404841,28.537305,77.0455867,28.541755,0,0,0.162196,0.837804
77.0455867,28.537305,77.05068931,28.541755,0,0,0.09644,0.90356
77.05068931,28.537305,77.05579192,28.541755,0,0.191108,0.088212,0.72068
77.05579192,28.537305,77.06089453,28.541755,0,0.07842,0.165608,0.755972
77.06089453,28.537305,77.06599713,28.541755,0,0.045836,0.28546,0.668704
77.06599713,28.537305,77.07109974,28.541755,0,0.020292,0.4182,0.561508
77.07109974,28.537305,77.07620235,28.541755,0,0,0.398312,0.601688
77.07620235,28.537305,77.08130496,28.541755,0,0.022744,0.441008,0.536248
77.08130496,28.537305,77.08640757,28.541755,0,0,0.447164,0.552836
77.08640757,28.537305,77.09151017,28.541755,0,0.016716,0.251964,0.73132
77.09661278,28.537305,77.10171539,28.541755,0,0,0.451064,0.548936
77.09151017,28.537305,77.09661278,28.541755,0,0,0.077464,0.922536
77.10171539,28.537305,77.106818,28.541755,0,0,0.2428,0.7572
77.106818,28.537305,77.11192061,28.541755,0,0,0.309268,0.690732
77.11192061,28.537305,77.11702321,28.541755,0,0.073108,0.059852,0.86704
77.11702321,28.537305,77.12212582,28.541755,0,0.723968,0.004904,0.271128
77.12212582,28.537305,77.12722843,28.541755,0,0.606,0.075192,0.318808
77.12722843,28.537305,77.13233104,28.541755,0,0.424784,0.006644,0.568572
77.13233104,28.537305,77.13743364,28.541755,0,0.022808,0.31124,0.665952
77.13743364,28.537305,77.14253625,28.541755,0,0.020656,0.302828,0.676516
77.14253625,28.537305,77.14763886,28.541755,0,0.0423,0.137736,0.819964
77.15274147,28.537305,77.15784408,28.541755,0,0.13,0.043152,0.826848
77.14763886,28.537305,77.15274147,28.541755,0,0.108796,0.595956,0.295248
77.15784408,28.537305,77.16294668,28.541755,0,0,0.726044,0.273956
77.16294668,28.537305,77.16804929,28.541755,0,0.011148,0.529624,0.459228
77.16804929,28.537305,77.1731519,28.541755,0,0.021748,0.674536,0.303716
77.1731519,28.537305,77.17825451,28.541755,0,0,0.67756,0.32244
77.17825451,28.537305,77.18335711,28.541755,0,0.02142,0.418636,0.559944
77.18335711,28.537305,77.18845972,28.541755,0,0.044368,0.179752,0.77588
77.18845972,28.537305,77.19356233,28.541755,0,0.032044,0.520004,0.447952
77.19356233,28.537305,77.19866494,28.541755,0,0.048244,0.443016,0.50874
77.19866494,28.537305,77.20376755,28.541755,0,0.052452,0.366684,0.580864
77.20376755,28.537305,77.20887015,28.541755,0,0,0.163772,0.836228
77.20887015,28.537305,77.21397276,28.541755,0,0.027368,0.128784,0.843848
77.21397276,28.537305,77.21907537,28.541755,0,0.036768,0.184432,0.7788
77.21907537,28.537305,77.22417798,28.541755,0,0.134164,0.174308,0.691528
77.22417798,28.537305,77.22928058,28.541755,0,0.422788,0.069,0.508212
77.22928058,28.537305,77.23438319,28.541755,0,0.119472,0.128964,0.751564
77.23438319,28.537305,77.2394858,28.541755,0,0.32956,0.041244,0.629196
77.2394858,28.537305,77.24458841,28.541755,0,0.288156,0.045012,0.666832
77.24458841,28.537305,77.24969102,28.541755,0,0,0,1
77.24969102,28.537305,77.25479362,28.541755,0,0.065532,0,0.934468
77.25479362,28.537305,77.25989623,28.541755,0,0.031676,0.026224,0.9421
77.25989623,28.537305,77.26499884,28.541755,0,0,0,1
77.26499884,28.537305,77.27010145,28.541755,0,0.089536,0.14026,0.770204
77.27010145,28.537305,77.27520405,28.541755,0,0,0.190456,0.809544
77.27520405,28.537305,77.28030666,28.541755,0,0,0,1
77.28030666,28.537305,77.28540927,28.541755,0,0,0,1
77.28540927,28.537305,77.29051188,28.541755,0,0.013216,0.073888,0.912896
77.29561449,28.537305,77.30071709,28.541755,0,0.0917,0.015964,0.892336
77.29051188,28.537305,77.29561449,28.541755,0,0,0.235112,0.764888
77.30071709,28.537305,77.3058197,28.541755,0,0.030664,0,0.969336
77.3058197,28.537305,77.31092231,28.541755,0,0,0.1148,0.8852
77.31092231,28.537305,77.31602492,28.541755,0,0,0.32272,0.67728
77.31602492,28.537305,77.32112752,28.541755,0,0,0.715764,0.284236
77.32112752,28.537305,77.32623013,28.541755,0,0.037392,0,0.962608
77.32623013,28.537305,77.33133274,28.541755,0,0,0.11482,0.88518
77.33133274,28.537305,77.33643535,28.541755,0,0,0.049852,0.950148
77.33643535,28.537305,77.34153796,28.541755,0,0,0,1
77.34153796,28.537305,77.34664056,28.541755,0,0,0.08432,0.91568
77.34664056,28.537305,77.35174317,28.541755,0,0,0.094068,0.905932
76.846585,28.532855,76.85168761,28.537305,0,0.43842963,0,0.56157037
76.85168761,28.532855,76.85679022,28.537305,0,0,0,1
76.85679022,28.532855,76.86189282,28.537305,0,0.224691358,0,0.775308642
76.86189282,28.532855,76.86699543,28.537305,0,0,0.010864198,0.989135802
76.86699543,28.532855,76.87209804,28.537305,0,0,0.029851852,0.970148148
76.87209804,28.532855,76.87720065,28.537305,0.02682963,0,0,0.97317037
76.87720065,28.532855,76.88230325,28.537305,0,0,0,1
76.88230325,28.532855,76.88740586,28.537305,0,0,0,1
76.88740586,28.532855,76.89250847,28.537305,0,0,0,1
76.89250847,28.532855,76.89761108,28.537305,0.008869136,0,0.006049383,0.985081481
76.89761108,28.532855,76.90271369,28.537305,0,0,0.022039506,0.977960494
76.90271369,28.532855,76.90781629,28.537305,0,0,0.014720988,0.985279012
76.90781629,28.532855,76.9129189,28.537305,0,0,0,1
76.9129189,28.532855,76.91802151,28.537305,0,0,0,1
76.91802151,28.532855,76.92312412,28.537305,0,0,0.012187654,0.987812346
76.92312412,28.532855,76.92822672,28.537305,0.012197531,0.044246914,0,0.943555556
76.92822672,28.532855,76.93332933,28.537305,0,0,0,1
76.93332933,28.532855,76.93843194,28.537305,0,0.097851852,0.033259259,0.868888889
76.93843194,28.532855,76.94353455,28.537305,0,0,0.069367901,0.930632099
76.94353455,28.532855,76.94863716,28.537305,0,0,0,1
76.94863716,28.532855,76.95373976,28.537305,0,0,0,1
76.95373976,28.532855,76.95884237,28.537305,0,0.589964,0,0.410036
76.96394498,28.532855,76.96904759,28.537305,0,0,0,1
76.95884237,28.532855,76.96394498,28.537305,0,0,0,1
76.96904759,28.532855,76.97415019,28.537305,0,0,0.034996,0.965004
76.97415019,28.532855,76.9792528,28.537305,0,0,0,1
76.9792528,28.532855,76.98435541,28.537305,0,0,0,1
76.98435541,28.532855,76.98945802,28.537305,0,0,0,1
76.98945802,28.532855,76.99456063,28.537305,0,0,0,1
76.99456063,28.532855,76.99966323,28.537305,0,0,0,1
76.99966323,28.532855,77.00476584,28.537305,0,0.028456,0.165596,0.805948
77.00476584,28.532855,77.00986845,28.537305,0,0,0,1
77.00986845,28.532855,77.01497106,28.537305,0,0,0.07734,0.92266
77.01497106,28.532855,77.02007366,28.537305,0,0,0.19068,0.80932
77.02007366,28.532855,77.02517627,28.537305,0,0,0,1
77.02517627,28.532855,77.03027888,28.537305,0,0,0.116188,0.883812
77.03027888,28.532855,77.03538149,28.537305,0,0,0.245688,0.754312
77.03538149,28.532855,77.0404841,28.537305,0,0,0.333396,0.666604
77.0404841,28.532855,77.0455867,28.537305,0,0,0.33556,0.66444
77.0455867,28.532855,77.05068931,28.537305,0,0,0.081696,0.918304
77.05068931,28.532855,77.05579192,28.537305,0,0.727544,0.005552,0.266904
77.05579192,28.532855,77.06089453,28.537305,0,0.047472,0.003112,0.949416
77.06089453,28.532855,77.06599713,28.537305,0,0,0.277304,0.722696
77.06599713,28.532855,77.07109974,28.537305,0,0,0.374104,0.625896
77.07109974,28.532855,77.07620235,28.537305,0,0,0.249548,0.750452
77.07620235,28.532855,77.08130496,28.537305,0,0,0.426528,0.573472
77.08130496,28.532855,77.08640757,28.537305,0,0,0.58188,0.41812
77.08640757,28.532855,77.09151017,28.537305,0,0.453684,0.018316,0.528
77.09151017,28.532855,77.09661278,28.537305,0,0,0.33026,0.66974
77.09661278,28.532855,77.10171539,28.537305,0,0.0374,0.374116,0.588484
77.10171539,28.532855,77.106818,28.537305,0,0,0.40616,0.59384
77.106818,28.532855,77.11192061,28.537305,0,0.044808,0.210608,0.744584
77.11192061,28.532855,77.11702321,28.537305,0,0.019148,0.256188,0.724664
77.11702321,28.532855,77.12212582,28.537305,0,0.35298,0.052832,0.594188
77.12212582,28.532855,77.12722843,28.537305,0,0,0.116968,0.883032
77.12722843,28.532855,77.13233104,28.537305,0,0.038908,0.477648,0.483444
77.13233104,28.532855,77.13743364,28.537305,0,0.096572,0.5384,0.365028
77.13743364,28.532855,77.14253625,28.537305,0,0.024176,0.574348,0.401476
77.14253625,28.532855,77.14763886,28.537305,0,0.024604,0.264268,0.711128
77.14763886,28.532855,77.15274147,28.537305,0,0.088496,0.066316,0.845188
77.15274147,28.532855,77.15784408,28.537305,0,0.058936,0.589408,0.351656
77.15784408,28.532855,77.16294668,28.537305,0,0,0.831984,0.168016
77.16294668,28.532855,77.16804929,28.537305,0,0,0.805728,0.194272
77.16804929,28.532855,77.1731519,28.537305,0,0,0.771012,0.228988
77.1731519,28.532855,77.17825451,28.537305,0,0,0.815732,0.184268
77.17825451,28.532855,77.18335711,28.537305,0,0,0.858212,0.141788
77.18335711,28.532855,77.18845972,28.537305,0,0.012228,0.785308,0.202464
77.18845972,28.532855,77.19356233,28.537305,0,0.017276,0.711052,0.271672
77.19356233,28.532855,77.19866494,28.537305,0,0.014944,0.463536,0.52152
77.19866494,28.532855,77.20376755,28.537305,0,0.07262,0.54984,0.37754
77.20376755,28.532855,77.20887015,28.537305,0,0.10488,0.337564,0.557556
77.20887015,28.532855,77.21397276,28.537305,0,0.3329,0,0.6671
77.21397276,28.532855,77.21907537,28.537305,0,0.623124,0.001028,0.375848
77.21907537,28.532855,77.22417798,28.537305,0,0.38404,0.117084,0.498876
77.22417798,28.532855,77.22928058,28.537305,0,0.209572,0.326732,0.463696
77.22928058,28.532855,77.23438319,28.537305,0,0,0.33588,0.66412
77.23438319,28.532855,77.2394858,28.537305,0,0.447024,0,0.552976
77.2394858,28.532855,77.24458841,28.537305,0,0.70102,0.019796,0.279184
77.24458841,28.532855,77.24969102,28.537305,0,0.156056,0.162044,0.6819
